HomeTeam,AwayTeam,HomeLastMatch,AwayLastMatch,HomeGoalDiff,AwayGoalDiff,HomeAvgGoals,AwayAvgGoals,HomeWinStreak,AwayWinStreak,HomeAvgConceded,AwayAvgConceded,HomeGoalDiffAvg,AwayGoalDiffAvg,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,MarketAverageHomeWinOdds,MarketAverageDrawWinOdds,MarketAverageAwayWinOdds,MarketAverageOver2.5Goals,MarketAverageUnder2.5Goals
0,11,7,4,-1,1,1.4,1.0,2,1,0.6,0.0,0.8,1.0,0,1,-1,6.27,4.36,1.53,1.76,2.08
0,16,21,10,1,-1,1.8,1.0,3,0,0.8,2.0,1.0,-1.0,2,1,1,2.56,3.34,2.82,1.91,1.92
0,10,20,19,-3,3,1.2,3.0,2,1,1.4,0.0,-0.2,3.0,0,3,-1,3.13,3.56,2.26,1.78,2.06
0,7,15,14,0,0,1.4,1.0,2,0,1.6,1.0,-0.2,0.0,1,1,0,1.75,3.72,4.91,2.04,1.79
0,6,5,11,-1,1,0.6,1.0,1,1,1.4,0.0,-0.8,1.0,0,1,-1,2.06,3.46,3.77,2.0,1.84
0,17,16,14,2,-2,1.2,1.0,2,0,1.4,3.0,-0.2,-2.0,3,1,1,1.47,4.53,7.01,1.76,2.09
0,2,14,14,2,-2,1.2,0.0,2,0,1.2,2.0,0.0,-2.0,2,0,1,1.62,4.29,5.23,1.71,2.17
1,14,7,7,1,-1,1.0,0.5,1,0,0.0,1.5,1.0,-1.0,1,0,1,2.71,3.19,2.75,2.25,1.66
1,10,13,14,5,-5,4.0,2.5,2,1,1.0,3.5,3.0,-1.0,7,2,1,9.35,5.41,1.33,1.53,2.5
1,8,19,26,-3,3,2.67,2.5,2,1,1.67,2.0,1.0,0.5,0,3,-1,2.11,3.75,3.33,1.61,2.36
1,15,9,15,-1,1,2.75,2.5,2,1,2.25,2.0,0.5,0.5,3,4,-1,2.46,3.6,2.78,1.65,2.27
1,2,20,20,-1,1,2.4,1.0,2,1,2.2,1.5,0.2,-0.5,1,2,-1,2.19,3.61,3.21,1.75,2.09
1,3,26,4,0,0,2.2,0.5,1,1,2.2,0.0,0.0,0.5,0,0,0,1.74,3.84,4.73,1.85,1.96
1,5,9,10,3,-3,1.4,0.0,1,0,1.8,1.5,-0.4,-1.5,3,0,1,1.94,3.75,3.8,1.77,2.06
1,13,28,5,2,-2,1.8,0.0,2,0,1.2,2.5,0.6,-2.5,2,0,1,1.5,4.53,6.37,1.69,2.2
1,18,11,8,-2,2,1.4,2.0,2,1,1.0,1.5,0.4,0.5,1,3,-1,2.21,3.43,3.33,1.7,2.17
1,0,3,4,1,-1,1.4,0.0,3,0,0.6,1.0,0.8,-1.0,1,0,1,2.74,3.47,2.56,1.69,2.19
1,9,15,14,-1,1,1.6,1.5,3,2,1.0,0.5,0.6,1.0,1,2,-1,2.87,3.5,2.44,1.76,2.07
1,19,13,4,0,0,1.0,1.0,2,1,1.0,0.5,0.0,0.5,0,0,0,2.42,3.2,3.14,2.13,1.73
1,16,15,7,-2,2,0.6,1.5,1,1,1.4,1.0,-0.8,0.5,0,2,-1,2.97,3.38,2.42,1.85,1.97
1,7,14,28,2,-2,1.0,1.0,2,0,1.0,2.0,0.0,-1.0,3,1,1,2.28,3.29,3.32,2.2,1.68
1,11,17,18,-1,1,1.0,1.5,1,2,1.4,0.5,-0.4,1.0,1,2,-1,8.68,4.88,1.38,1.68,2.21
1,17,4,3,0,0,1.2,1.5,1,0,1.4,2.5,-0.2,-1.0,2,2,0,1.88,3.67,4.19,1.94,1.88
1,12,14,14,-2,2,1.4,1.5,1,1,2.0,0.5,-0.6,1.0,1,3,-1,4.38,3.81,1.82,1.73,2.13
1,6,4,4,0,0,1.4,0.5,1,1,1.6,0.0,-0.2,0.5,0,0,0,2.72,3.44,2.61,1.84,2.0
1,4,10,15,1,-1,1.2,1.0,1,0,1.6,2.5,-0.4,-1.5,2,1,1,6.62,4.56,1.49,1.68,2.22
2,4,7,7,-2,2,1.0,1.67,0,1,3.0,2.0,-2.0,-0.33,1,3,-1,5.12,4.13,1.65,1.76,2.08
2,12,12,7,-1,1,1.5,2.0,0,2,3.0,1.0,-1.5,1.0,2,3,-1,4.83,3.75,1.75,1.86,1.97
2,17,30,22,0,0,1.33,1.33,0,0,2.33,2.0,-1.0,-0.67,1,1,0,1.75,3.93,4.61,1.83,2.0
2,3,11,18,0,0,1.0,0.33,0,1,1.75,0.0,-0.75,0.33,0,0,0,1.9,3.48,4.42,2.11,1.74
2,10,22,20,0,0,1.0,2.0,0,1,1.6,2.67,-0.6,-0.67,1,1,0,5.32,4.19,1.62,1.58,2.4
2,15,9,14,-1,1,1.0,2.33,0,2,1.4,1.67,-0.4,0.67,1,2,-1,2.52,3.36,2.86,1.94,1.88
2,14,13,7,0,0,0.8,0.67,0,0,1.0,1.33,-0.2,-0.67,1,1,0,1.69,3.72,5.43,2.22,1.67
2,0,9,10,-1,1,0.6,0.5,0,1,1.0,0.5,-0.4,0.0,0,1,-1,3.22,3.38,2.29,2.04,1.79
2,19,4,4,0,0,1.2,1.67,0,1,1.6,1.33,-0.4,0.33,3,3,0,2.66,3.15,2.85,2.43,1.56
2,7,25,14,0,0,1.0,0.67,0,0,1.4,1.33,-0.4,-0.67,0,0,0,2.06,3.38,3.82,2.17,1.71
2,16,4,14,1,-1,1.0,1.0,1,1,1.0,1.0,0.0,0.0,1,0,1,3.12,3.36,2.35,2.04,1.8
2,1,13,14,0,0,0.8,1.5,1,1,0.8,0.0,0.0,1.5,0,0,0,2.77,3.4,2.56,1.78,2.06
2,5,9,14,-1,1,1.0,0.67,1,1,1.0,1.33,0.0,-0.67,1,2,-1,1.74,3.53,5.36,2.21,1.67
2,9,12,3,-1,1,0.6,1.67,1,3,0.8,0.67,-0.2,1.0,1,2,-1,2.56,3.24,2.9,2.2,1.68
2,13,14,13,3,-3,1.2,0.0,2,0,0.8,2.67,0.4,-2.67,3,0,1,1.66,3.54,6.24,2.26,1.65
2,6,23,35,0,0,1.0,0.33,1,1,0.8,0.0,0.2,0.33,0,0,0,2.3,3.26,3.31,2.21,1.68
2,8,19,21,2,-2,1.4,1.67,2,1,0.8,2.0,0.6,-0.33,2,0,1,2.16,3.45,3.43,1.91,1.92
2,18,14,12,0,0,1.4,1.67,2,1,0.6,1.33,0.8,0.33,1,1,0,2.98,3.49,2.39,2.02,1.81
2,11,3,4,1,-1,1.8,1.67,3,2,0.6,1.33,1.2,0.33,3,2,1,6.93,4.49,1.49,1.78,2.07
3,15,7,14,-1,1,0.0,2.0,0,3,1.0,1.25,-1.0,0.75,0,1,-1,3.3,3.25,2.31,2.09,1.75
3,16,30,22,-1,1,0.0,1.0,0,2,1.0,0.75,-1.0,0.25,0,1,-1,5.49,4.02,1.63,1.84,1.98
3,4,5,7,-3,3,0.0,2.0,0,2,1.67,1.5,-1.67,0.5,0,3,-1,6.05,4.37,1.54,1.66,2.23
3,5,23,24,1,-1,0.25,0.5,1,1,1.25,1.25,-1.0,-0.75,1,0,1,2.79,3.06,2.8,2.44,1.56
3,6,12,13,0,0,0.4,0.5,1,1,1.2,0.25,-0.8,0.25,1,1,0,4.02,3.5,1.97,2.01,1.81
3,19,16,15,1,-1,0.8,1.5,2,1,1.2,1.5,-0.4,0.0,2,1,1,3.61,3.13,2.23,2.56,1.51
3,14,8,9,1,-1,1.0,0.5,3,0,1.0,1.25,0.0,-0.75,1,0,1,2.41,3.15,3.22,2.43,1.57
3,12,14,17,-1,1,1.0,1.75,3,3,0.6,0.75,0.4,1.0,0,1,-1,7.03,4.56,1.47,1.71,2.17
3,1,15,7,1,-1,1.4,1.67,3,1,1.0,1.0,0.4,0.67,3,2,1,3.84,3.53,2.0,1.9,1.92
3,11,7,8,-2,2,1.2,1.75,3,3,1.2,1.0,0.0,0.75,0,2,-1,14.33,6.54,1.22,1.63,2.29
3,2,3,3,0,0,1.0,1.0,2,1,1.2,1.33,-0.2,-0.33,1,1,0,3.58,3.17,2.22,2.43,1.57
3,7,11,3,0,0,1.0,0.75,1,0,1.4,1.25,-0.4,-0.5,1,1,0,2.77,3.15,2.72,2.29,1.63
3,17,3,13,0,0,1.0,1.0,1,0,1.2,1.5,-0.2,-0.5,0,0,0,2.04,3.31,3.96,2.2,1.68
3,9,11,10,0,0,0.6,1.5,0,3,1.0,0.75,-0.4,0.75,1,1,0,3.97,3.3,2.05,2.1,1.75
3,0,3,6,0,0,0.8,0.67,0,1,0.8,0.67,0.0,0.0,1,1,0,5.48,3.94,1.64,1.93,1.9
3,13,36,22,-1,1,0.8,0.5,0,1,1.0,2.25,-0.2,-1.75,1,2,-1,2.34,3.12,3.39,2.39,1.59
3,18,22,16,-1,1,0.8,1.75,0,2,1.2,1.25,-0.4,0.5,1,2,-1,3.17,3.49,2.26,1.9,1.92
3,8,12,14,-4,4,0.8,2.25,0,2,2.0,1.5,-1.2,0.75,0,4,-1,3.14,3.64,2.23,1.67,2.24
3,10,4,3,-3,3,0.6,2.25,0,2,2.4,2.0,-1.8,0.25,0,3,-1,10.82,6.67,1.25,1.35,3.23
4,10,7,7,-2,2,0.0,2.2,0,3,2.0,1.6,-2.0,0.6,0,2,-1,3.15,3.72,2.18,1.61,2.35
4,5,13,14,4,-4,2.0,0.4,1,1,1.0,1.8,1.0,-1.4,4,0,1,1.43,4.77,7.39,1.62,2.33
4,15,14,21,0,0,2.33,2.2,1,3,1.67,1.6,0.67,0.6,3,3,0,1.53,4.56,5.92,1.58,2.4
4,14,21,14,3,-3,2.75,0.6,2,0,1.5,1.8,1.25,-1.2,4,1,1,1.39,4.93,8.23,1.69,2.19
4,16,22,21,0,0,2.2,0.8,2,2,1.2,0.6,1.0,0.2,0,0,0,2.1,3.52,3.53,1.76,2.08
4,8,6,7,2,-2,2.8,2.0,3,2,1.0,1.8,1.8,0.2,3,1,1,1.54,4.5,5.82,1.5,2.59
4,18,16,10,3,-3,2.6,1.4,3,2,1.0,1.6,1.6,-0.2,3,0,1,1.49,4.63,6.29,1.55,2.44
4,1,7,8,0,0,2.2,1.5,3,1,0.6,1.0,1.6,0.5,1,1,0,1.69,4.18,4.72,1.55,2.45
4,11,6,15,-2,2,1.6,2.0,2,4,1.0,1.0,0.6,1.0,1,3,-1,3.01,3.66,2.24,1.72,2.12
4,19,24,25,0,0,1.6,1.2,2,1,1.0,1.2,0.6,0.0,0,0,0,1.62,4.08,5.53,1.94,1.89
4,3,4,10,2,-2,1.4,0.25,2,1,0.8,0.5,0.6,-0.25,2,0,1,1.34,5.15,9.64,1.74,2.11
4,13,15,16,2,-2,1.2,0.4,2,1,0.8,2.2,0.4,-1.8,2,0,1,1.24,6.36,11.97,1.6,2.36
4,12,13,14,0,0,1.0,1.4,2,3,0.6,0.6,0.4,0.8,0,0,0,2.27,3.29,3.35,1.93,1.89
4,6,8,4,2,-2,1.2,0.4,3,1,0.0,0.6,1.2,-0.2,2,0,1,1.55,4.14,6.29,1.93,1.89
4,17,26,21,-3,3,1.6,1.8,3,1,1.0,1.6,0.6,0.2,2,5,-1,1.22,6.33,14.99,1.73,2.12
4,2,17,16,0,0,1.2,0.75,2,1,1.0,1.0,0.2,-0.25,0,0,0,1.61,3.85,6.26,2.16,1.71
4,7,11,13,2,-2,1.2,0.6,2,0,1.0,1.4,0.2,-0.8,2,0,1,1.48,4.27,7.59,2.03,1.8
4,0,11,10,-1,1,1.2,0.75,2,2,1.2,0.5,0.0,0.25,0,1,-1,1.73,3.8,5.04,2.04,1.8
4,9,6,7,1,-1,1.2,1.4,2,3,1.4,1.0,-0.2,0.4,2,1,1,1.72,3.71,5.37,2.14,1.73
5,15,7,7,1,-1,1.0,2.0,1,3,0.0,1.6,1.0,0.4,1,0,1,3.18,3.22,2.39,2.24,1.67
5,6,14,13,-1,1,1.0,0.6,1,1,1.0,0.8,0.0,-0.2,1,2,-1,3.69,3.32,2.12,2.16,1.71
5,2,22,15,0,0,1.0,0.8,1,1,1.0,1.0,0.0,-0.2,1,1,0,2.68,3.25,2.76,2.19,1.69
5,8,20,15,3,-3,1.75,1.8,2,2,1.0,1.8,0.75,0.0,4,1,1,2.92,3.37,2.47,1.94,1.88
5,13,20,21,-2,2,1.4,0.8,2,2,1.2,1.6,0.2,-0.8,0,2,-1,2.15,3.21,3.74,2.34,1.61
5,16,16,14,0,0,1.4,0.8,1,2,1.4,0.4,0.0,0.4,1,1,0,4.71,3.75,1.76,1.9,1.91
5,10,6,6,-7,7,1.2,3.0,1,3,2.4,1.6,-1.2,1.4,0,7,-1,6.2,4.45,1.52,1.62,2.32
5,9,9,8,0,0,1.2,1.4,1,2,2.4,1.2,-1.2,0.2,1,1,0,3.81,3.52,2.01,1.88,1.94
5,14,5,4,2,-2,0.8,0.4,1,0,2.2,1.8,-1.4,-1.4,2,0,1,2.01,3.4,3.93,2.25,1.65
5,18,24,25,-1,1,1.2,1.8,1,3,2.4,1.6,-1.2,0.2,2,3,-1,3.16,3.27,2.39,2.2,1.69
5,19,4,3,1,-1,1.2,0.8,2,0,2.2,1.2,-1.0,-0.4,1,0,1,2.96,3.1,2.61,2.46,1.56
5,3,14,13,-3,3,1.2,0.8,2,2,1.4,0.4,-0.2,0.4,0,3,-1,2.42,3.11,3.22,2.4,1.58
5,7,15,11,0,0,1.0,0.4,2,0,1.2,1.2,-0.2,-0.8,0,0,0,3.49,3.17,2.26,2.34,1.6
5,12,3,3,0,0,0.6,1.4,1,3,1.2,0.6,-0.6,0.8,0,0,0,7.56,4.6,1.44,1.77,2.07
5,17,10,21,1,-1,0.4,1.6,2,1,0.6,1.2,-0.2,0.4,1,0,1,2.24,3.17,3.55,2.37,1.6
5,4,28,28,-3,3,0.4,2.4,1,3,1.4,1.4,-1.0,1.0,1,4,-1,6.95,3.98,1.54,2.08,1.76
5,11,21,10,-2,2,0.4,2.2,1,4,1.2,1.0,-0.8,1.2,0,2,-1,10.1,5.14,1.34,1.72,2.15
5,1,15,15,1,-1,1.0,1.6,2,1,1.6,1.4,-0.6,0.2,3,2,1,3.05,3.5,2.33,1.94,1.89
5,0,3,7,-2,2,1.2,1.2,2,3,2.2,0.6,-1.0,0.6,1,3,-1,6.14,4.41,1.53,1.74,2.13
6,17,7,7,3,-3,5.0,1.6,1,1,2.0,1.8,3.0,-0.2,5,2,1,1.54,4.25,6.3,1.81,2.03
6,2,14,13,2,-2,4.5,1.2,2,1,2.0,1.4,2.5,-0.2,4,2,1,1.76,3.73,4.79,1.83,2.0
6,10,14,13,0,0,3.67,3.0,2,3,2.0,0.6,1.67,2.4,2,2,0,3.91,4.08,1.85,1.53,2.53
6,12,21,21,-2,2,3.0,1.4,2,3,2.25,0.6,0.75,0.8,1,3,-1,2.91,3.52,2.42,1.76,2.08
6,8,21,21,-1,1,2.4,1.4,2,2,2.0,1.8,0.4,-0.4,0,1,-1,2.02,3.72,3.57,1.62,2.31
6,4,14,21,1,-1,1.6,2.2,2,3,1.6,1.0,0.0,1.2,1,0,1,4.36,4.12,1.75,1.6,2.34
6,0,7,13,1,-1,1.2,1.4,2,3,1.4,0.8,-0.2,0.6,2,1,1,2.42,3.44,2.93,1.84,1.98
6,18,13,3,-1,1,0.8,1.4,2,3,1.2,1.4,-0.4,0.0,0,1,-1,2.15,3.44,3.5,1.96,1.86
6,9,26,24,0,0,0.8,1.2,2,1,0.8,1.2,0.0,0.0,1,1,0,2.83,3.25,2.61,2.03,1.8
6,13,3,7,-2,2,0.8,1.2,2,3,1.0,1.2,-0.2,0.0,0,2,-1,1.59,3.95,6.27,1.99,1.84
6,7,15,15,-2,2,0.6,0.6,1,1,1.4,0.6,-0.8,0.0,0,2,-1,1.93,3.53,4.09,1.99,1.84
6,11,3,10,-2,2,0.4,2.4,0,4,1.8,1.0,-1.4,1.4,1,3,-1,8.56,5.33,1.35,1.64,2.27
6,15,12,6,1,-1,0.6,1.2,1,2,1.6,1.2,-1.0,0.0,1,0,1,2.19,3.45,3.34,1.96,1.86
6,3,12,13,-1,1,0.6,1.0,1,2,1.8,0.6,-1.2,0.4,1,2,-1,1.88,3.49,4.42,2.09,1.76
6,5,23,29,0,0,0.8,0.6,1,1,1.6,2.0,-0.8,-1.4,1,1,0,1.8,3.46,4.91,2.31,1.62
6,16,11,12,0,0,1.2,0.8,1,1,1.6,0.8,-0.4,0.0,2,2,0,3.42,3.47,2.17,1.87,1.96
6,1,15,21,-1,1,1.2,1.4,1,1,1.4,1.6,-0.2,-0.2,1,2,-1,2.02,3.62,3.69,1.91,1.92
6,14,15,14,-1,1,1.0,0.6,0,1,1.6,1.6,-0.6,-1.0,0,1,-1,1.4,4.73,8.34,1.84,1.98
6,19,3,3,1,-1,1.0,0.8,1,0,1.2,1.4,-0.2,-0.6,1,0,1,1.89,3.61,4.25,2.1,1.76
7,0,7,7,-3,3,0.0,1.8,0,3,3.0,0.8,-3.0,1.0,0,3,-1,5.94,4.34,1.55,1.76,2.1
7,1,16,7,-3,3,0.0,2.0,0,2,3.0,1.6,-3.0,0.4,0,3,-1,2.92,3.26,2.52,2.07,1.76
7,5,26,21,-1,1,0.33,1.0,0,2,2.67,1.6,-2.33,-0.6,1,2,-1,2.74,3.14,2.77,2.27,1.65
7,17,9,7,2,-2,0.75,1.4,1,1,2.0,2.0,-1.25,-0.6,2,0,1,2.44,3.32,3.01,2.06,1.78
7,6,20,21,-1,1,1.0,1.2,1,2,2.2,1.2,-1.2,0.0,2,3,-1,3.93,3.79,1.9,1.75,2.1
7,10,21,15,0,0,1.2,3.0,1,3,1.8,0.6,-0.6,2.4,1,1,0,8.44,5.66,1.34,1.42,2.84
7,2,3,3,0,0,1.2,0.8,1,0,1.2,1.2,0.0,-0.4,0,0,0,2.9,3.28,2.51,2.05,1.77
7,15,10,10,0,0,1.0,0.8,1,1,0.8,1.0,0.2,-0.2,0,0,0,3.19,3.32,2.32,1.96,1.85
7,4,21,21,-1,1,0.6,2.2,0,4,1.0,0.6,-0.4,1.6,0,1,-1,6.3,4.21,1.55,1.77,2.07
7,12,4,3,-1,1,0.4,1.2,0,3,0.8,0.4,-0.4,0.8,1,2,-1,6.05,4.31,1.55,1.73,2.13
7,9,14,7,-2,2,0.2,1.2,0,1,1.0,1.0,-0.8,0.2,0,2,-1,4.0,3.49,1.97,2.0,1.83
7,18,3,3,0,0,0.2,1.2,0,3,1.0,1.2,-0.8,0.0,0,0,0,3.57,3.46,2.1,1.99,1.83
7,14,14,5,1,-1,0.4,0.4,1,1,1.0,1.6,-0.6,-1.2,1,0,1,2.2,3.19,3.61,2.36,1.6
7,16,12,11,-1,1,0.4,1.0,1,2,1.0,0.6,-0.6,0.4,0,1,-1,3.95,3.57,1.96,2.01,1.81
7,11,9,20,-3,3,0.2,2.6,1,5,1.2,0.4,-1.0,2.2,0,3,-1,9.63,4.98,1.35,1.78,2.06
7,8,6,11,-1,1,0.4,1.8,1,3,1.2,1.6,-0.8,0.2,1,2,-1,2.43,3.35,3.0,2.05,1.79
7,19,21,34,-1,1,0.4,0.4,1,1,1.4,0.8,-1.0,-0.4,0,1,-1,2.57,3.01,3.14,2.61,1.5
7,3,31,15,-2,2,0.2,1.4,0,3,1.8,0.6,-1.6,0.8,0,2,-1,2.21,3.41,3.35,2.04,1.79
7,13,13,16,-2,2,0.2,1.6,0,4,2.0,0.6,-1.8,1.0,0,2,-1,2.09,3.81,3.32,1.65,2.27
8,7,7,7,1,-1,4.0,1.2,1,1,3.0,1.4,1.0,-0.2,4,3,1,1.64,3.97,5.5,1.93,1.91
8,11,14,12,0,0,2.5,2.4,1,4,2.0,0.6,0.5,1.8,1,1,0,7.45,5.34,1.38,1.37,3.11
8,19,16,22,-1,1,1.67,0.4,1,2,1.67,0.4,0.0,0.0,0,1,-1,2.5,3.26,2.97,2.13,1.72
8,9,14,8,-3,3,1.5,1.8,1,2,2.25,1.0,-0.75,0.8,1,4,-1,2.56,3.56,2.68,1.75,2.1
8,0,20,21,0,0,1.2,1.6,1,3,1.8,0.6,-0.6,1.0,0,0,0,3.13,3.7,2.21,1.66,2.24
8,18,19,19,-1,1,0.6,1.2,0,3,1.6,1.2,-1.0,0.0,1,2,-1,2.18,3.67,3.2,1.58,2.4
8,13,5,19,3,-3,1.4,1.6,1,3,1.8,1.4,-0.4,0.2,5,2,1,1.76,3.89,4.49,1.74,2.1
8,3,11,10,1,-1,1.6,1.4,2,3,1.6,0.8,0.0,0.6,1,0,1,1.75,3.98,4.5,1.6,2.37
8,2,20,3,-1,1,1.4,0.8,2,1,1.0,1.0,0.4,-0.2,0,1,-1,2.17,3.57,3.31,1.62,2.32
8,6,18,22,-1,1,1.6,1.6,2,3,1.4,1.4,0.2,0.2,1,2,-1,2.47,3.63,2.75,1.65,2.26
8,5,5,6,2,-2,1.8,0.6,3,1,1.0,1.8,0.8,-1.2,2,0,1,1.86,3.82,4.06,1.65,2.26
8,15,15,17,3,-3,1.4,0.6,3,0,0.6,1.6,0.8,-1.0,3,0,1,2.34,3.47,3.06,1.66,2.24
8,1,4,14,-1,1,1.2,1.8,2,3,0.8,1.0,0.4,0.8,0,1,-1,2.23,3.63,3.12,1.61,2.34
8,4,14,9,0,0,1.2,1.6,2,3,0.6,0.4,0.6,1.2,0,0,0,4.57,3.9,1.76,1.77,2.07
8,14,21,20,1,-1,1.4,0.6,3,1,0.4,1.8,1.0,-1.2,2,1,1,1.52,4.4,6.36,1.81,2.02
8,10,16,16,0,0,1.2,2.6,2,2,0.6,0.8,0.6,1.8,1,1,0,4.7,4.26,1.68,1.52,2.53
8,12,6,14,0,0,0.6,1.0,1,2,0.6,0.4,0.0,0.6,0,0,0,4.05,4.05,1.82,1.59,2.4
8,16,13,22,2,-2,1.2,1.0,2,1,0.6,1.2,0.6,-0.2,3,1,1,3.46,3.8,2.04,1.64,2.29
8,17,15,14,2,-2,1.8,1.6,3,1,0.8,2.6,1.0,-1.0,3,1,1,1.44,5.18,6.51,1.41,2.91
9,3,7,7,2,-2,4.0,1.8,1,3,2.0,1.2,2.0,0.6,4,2,1,1.63,3.98,5.64,1.95,1.88
9,18,14,15,-3,3,2.0,1.8,1,4,2.5,0.6,-0.5,1.2,0,3,-1,1.68,4.12,4.86,1.66,2.23
9,1,14,20,-1,1,1.33,1.8,1,4,2.0,0.8,-0.67,1.0,0,1,-1,1.89,3.82,3.97,1.63,2.3
9,19,21,20,1,-1,1.25,0.4,2,2,1.5,0.6,-0.25,-0.2,1,0,1,2.38,3.14,3.28,2.34,1.6
9,7,22,23,-1,1,1.2,1.4,2,2,1.6,1.4,-0.4,0.0,1,2,-1,1.54,4.35,6.15,1.73,2.12
9,2,13,22,3,-3,1.0,0.8,2,1,1.2,1.6,-0.2,-0.8,3,0,1,2.03,3.49,3.76,1.91,1.91
9,6,3,11,-2,2,1.0,1.8,2,4,1.0,1.2,0.0,0.6,0,2,-1,2.2,3.55,3.22,1.69,2.17
9,12,10,9,0,0,1.4,1.4,2,2,1.2,0.8,0.2,0.6,2,2,0,3.01,3.55,2.32,1.68,2.2
9,15,21,21,2,-2,1.6,0.0,2,0,1.2,1.4,0.4,-1.4,2,0,1,1.8,3.72,4.58,1.88,1.94
9,4,3,3,2,-2,1.8,1.0,3,2,0.8,0.8,1.0,0.2,2,0,1,2.9,3.41,2.49,1.89,1.94
9,8,12,5,-2,2,1.4,1.6,2,3,1.4,1.8,0.0,-0.2,1,3,-1,1.82,4.02,4.11,1.61,2.34
9,10,13,13,2,-2,2.0,2.4,3,1,1.2,1.4,0.8,1.0,3,1,1,3.45,3.49,2.14,1.73,2.13
9,0,15,22,-2,2,1.8,2.0,3,3,1.4,0.8,0.4,1.2,1,3,-1,2.51,3.34,2.89,1.97,1.86
9,14,14,22,5,-5,2.4,0.4,3,1,1.4,2.0,1.0,-1.6,5,0,1,1.54,4.12,6.6,2.01,1.82
9,11,20,21,-2,2,2.0,2.2,2,4,1.8,0.4,0.2,1.8,0,2,-1,6.16,4.07,1.57,1.91,1.92
9,17,19,19,3,-3,2.4,0.6,3,0,1.2,2.8,1.2,-2.2,3,0,1,1.59,4.08,5.94,1.93,1.9
9,5,4,21,1,-1,2.2,0.8,3,1,1.2,2.0,1.0,-1.2,2,1,1,1.47,4.26,7.71,2.04,1.79
9,13,11,13,-2,2,2.4,2.4,3,4,1.4,1.4,1.0,1.0,2,4,-1,1.42,4.8,7.83,1.73,2.13
9,16,16,15,-2,2,1.8,1.8,2,2,2.2,1.6,-0.4,0.2,2,4,-1,2.04,4.02,3.33,1.6,2.37
10,8,7,7,1,-1,4.0,2.0,1,3,3.0,2.0,1.0,0.0,4,3,1,1.3,5.96,9.68,1.52,2.53
10,0,16,16,2,-2,3.5,1.6,2,2,2.0,1.2,1.5,0.4,3,1,1,1.49,4.68,6.3,1.54,2.48
10,14,26,20,1,-1,3.0,0.6,3,1,1.67,2.0,1.33,-1.4,2,1,1,1.25,6.36,11.55,1.49,2.61
10,18,7,13,1,-1,2.75,1.4,4,3,1.5,0.6,1.25,0.8,2,1,1,1.39,5.26,7.43,1.4,2.95
10,9,22,20,3,-3,2.8,1.6,5,2,1.2,1.2,1.6,0.4,3,0,1,1.9,3.92,3.82,1.59,2.39
10,19,14,7,4,-4,2.8,0.4,5,2,0.6,1.2,2.2,-0.8,4,0,1,1.52,4.25,6.59,1.75,2.1
10,16,10,3,1,-1,2.6,1.8,5,2,0.6,1.8,2.0,0.0,2,1,1,1.79,3.84,4.44,1.66,2.24
10,17,11,12,0,0,2.4,0.8,4,0,0.6,2.8,1.8,-2.0,1,1,0,1.13,9.05,20.61,1.36,3.13
