HomeTeam,AwayTeam,HomeLastMatch,AwayLastMatch,HomeGoalDiff,AwayGoalDiff,HomeAvgGoals,AwayAvgGoals,HomeWinStreak,AwayWinStreak,HomeAvgConceded,AwayAvgConceded,HomeGoalDiffAvg,AwayGoalDiffAvg,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,MarketAverageHomeWinOdds,MarketAverageDrawWinOdds,MarketAverageAwayWinOdds,MarketAverageOver2.5Goals,MarketAverageUnder2.5Goals
20,2,26,13,2,-2,2.4,1.5,3,2,1.2,1.0,1.2,0.5,2,0,1,3.21,3.44,2.3,1.93,1.89
20,4,5,3,0,0,1.6,1.5,2,2,1.2,1.0,0.4,0.5,0,0,0,4.79,3.92,1.74,1.84,1.99
20,19,10,11,0,0,1.6,0.5,2,0,1.2,1.75,0.4,-1.25,1,1,0,2.2,3.46,3.33,1.96,1.86
20,16,58,58,0,0,1.0,1.75,1,1,1.2,2.25,-0.2,-0.5,2,2,0,3.85,3.74,1.95,1.8,2.01
20,10,7,7,2,-2,1.6,1.5,2,1,0.8,2.0,0.8,-0.5,3,1,1,5.65,4.52,1.56,1.6,2.37
20,23,12,11,2,-2,1.6,0.67,2,0,0.8,2.67,0.8,-2.0,2,0,1,1.66,4.09,5.2,1.81,2.02
20,15,21,21,3,-3,2.2,1.0,3,1,0.8,1.75,1.4,-0.75,3,0,1,1.89,3.64,4.21,1.99,1.84
20,5,14,14,0,0,2.2,1.0,3,1,0.8,1.5,1.4,-0.5,1,1,0,1.86,3.54,4.59,2.14,1.72
20,7,16,16,1,-1,2.4,1.0,4,0,0.8,2.0,1.6,-1.0,3,2,1,2.0,3.65,3.71,1.89,1.93
20,9,12,14,0,0,2.0,2.0,3,1,0.8,2.25,1.2,-0.25,1,1,0,1.95,3.7,3.85,1.85,1.98
20,13,21,3,-1,1,1.8,0.75,2,1,1.2,1.25,0.6,-0.5,1,2,-1,3.57,3.46,2.1,2.0,1.83
20,1,14,18,0,0,1.4,0.67,1,0,1.4,1.67,0.0,-1.0,1,1,0,2.53,3.38,2.84,1.97,1.85
20,24,7,7,1,-1,1.6,0.5,2,0,1.4,2.5,0.2,-2.0,2,1,1,1.66,3.88,5.5,1.95,1.87
20,18,15,11,2,-2,1.4,1.5,2,2,1.0,1.25,0.4,0.25,2,0,1,2.05,3.56,3.66,1.95,1.87
20,11,14,4,1,-1,1.4,2.0,3,2,0.8,1.0,0.6,1.0,1,0,1,3.88,4.01,1.87,1.61,2.33
2,13,7,7,0,0,0.0,0.6,0,1,0.0,1.0,0.0,-0.4,0,0,0,2.44,3.25,3.1,2.13,1.73
2,8,14,14,1,-1,0.5,1.0,1,0,0.0,3.2,0.5,-2.2,1,0,1,1.91,3.73,4.04,1.82,2.01
2,9,8,8,3,-3,2.0,2.0,2,1,0.67,2.8,1.33,-0.8,5,2,1,1.87,3.6,4.43,1.97,1.86
2,16,34,7,-1,1,1.5,1.6,2,2,0.75,1.8,0.75,-0.2,0,1,-1,2.76,3.47,2.58,1.86,1.98
2,24,10,3,0,0,1.2,0.4,2,0,0.6,2.0,0.6,-1.6,0,0,0,1.4,4.91,8.19,1.76,2.09
2,4,11,10,3,-3,2.0,1.4,3,2,0.8,1.6,1.2,-0.2,4,1,1,3.03,3.34,2.41,2.04,1.78
2,1,15,15,-1,1,2.0,1.0,2,1,1.2,1.5,0.8,-0.5,1,2,-1,1.86,3.71,4.21,1.91,1.91
2,0,48,49,-2,2,1.4,3.5,1,4,1.6,1.0,-0.2,2.5,2,4,-1,3.46,3.56,2.12,1.84,2.0
2,10,14,12,3,-3,2.0,1.2,2,1,1.4,2.2,0.6,-1.0,3,0,1,3.31,3.76,2.12,1.58,2.4
2,23,21,21,1,-1,2.2,0.5,3,0,1.4,2.25,0.8,-1.75,1,0,1,1.35,5.22,9.18,1.71,2.18
2,7,14,15,-1,1,1.4,1.0,2,1,1.4,1.6,0.0,-0.6,0,1,-1,1.67,4.06,5.15,1.75,2.11
2,18,14,13,4,-4,2.0,1.2,3,2,1.0,1.8,1.0,-0.6,4,0,1,1.79,3.8,4.61,1.93,1.9
2,5,11,11,1,-1,1.8,0.8,4,1,0.2,1.4,1.6,-0.6,1,0,1,1.46,4.44,7.58,1.89,1.92
2,20,17,17,0,0,1.8,1.0,3,0,0.8,2.0,1.0,-1.0,3,3,0,1.67,4.08,5.05,1.76,2.09
2,19,28,7,6,-6,2.8,0.4,3,0,0.8,2.6,2.0,-2.2,6,0,1,1.51,4.37,6.69,1.8,2.02
2,12,5,7,1,-1,3.0,0.8,4,1,0.6,2.2,2.4,-1.4,1,0,1,2.03,3.82,3.5,1.56,2.45
2,6,4,7,-4,4,2.4,1.4,3,1,1.6,2.2,0.8,-0.8,1,5,-1,1.35,5.3,8.47,1.59,2.38
2,15,13,13,2,-2,2.8,1.0,3,1,1.8,2.0,1.0,-1.0,3,1,1,1.23,6.91,12.43,1.41,2.91
2,11,3,10,0,0,2.4,1.8,3,2,1.4,1.0,1.0,0.8,1,1,0,3.97,4.22,1.81,1.52,2.55
4,16,7,7,0,0,2.0,1.8,0,2,2.0,1.6,0.0,0.2,2,2,0,2.29,3.44,3.21,1.94,1.89
4,9,13,14,1,-1,2.0,1.8,1,1,1.5,2.4,0.5,-0.6,2,1,1,1.42,4.93,7.52,1.64,2.28
4,18,7,6,1,-1,2.0,1.2,2,2,1.33,1.6,0.67,-0.4,2,1,1,1.55,4.38,6.03,1.74,2.12
4,19,35,7,3,-3,2.25,0.4,3,0,1.0,2.2,1.25,-1.8,3,0,1,1.4,4.82,8.5,1.84,1.99
4,12,14,13,0,0,2.0,0.6,3,1,1.0,1.8,1.0,-1.2,1,1,0,2.14,3.51,3.5,1.87,1.96
4,0,15,14,-1,1,1.6,3.0,3,5,0.8,0.8,0.8,2.2,0,1,-1,2.64,3.42,2.7,1.89,1.94
4,23,51,52,2,-2,1.6,0.4,3,0,0.6,2.2,1.0,-1.8,2,0,1,1.32,5.46,9.72,1.66,2.23
4,11,9,8,-1,1,1.2,1.4,2,2,0.6,0.8,0.6,0.6,0,1,-1,5.17,4.03,1.66,1.79,2.04
4,5,10,15,1,-1,0.8,0.6,2,1,0.6,0.8,0.2,-0.2,1,0,1,1.66,3.93,5.47,1.98,1.85
4,7,19,19,0,0,0.6,0.8,2,1,0.4,1.2,0.2,-0.4,0,0,0,1.64,4.05,5.55,1.88,1.95
4,15,15,14,-1,1,0.6,0.6,2,2,0.4,1.4,0.2,-0.8,0,1,-1,1.38,4.76,9.42,1.93,1.9
4,8,14,14,1,-1,0.4,0.8,2,0,0.4,2.6,0.0,-1.8,1,0,1,1.64,4.02,5.52,1.9,1.93
4,6,14,13,0,0,0.8,1.8,2,1,0.6,1.8,0.2,0.0,2,2,0,1.49,4.18,7.62,2.08,1.76
4,1,14,20,-2,2,0.6,1.2,1,2,1.0,1.2,-0.4,0.0,0,2,-1,1.68,3.83,5.4,1.93,1.89
4,10,3,3,0,0,0.6,0.8,1,1,1.0,1.6,-0.4,-0.8,0,0,0,2.25,3.46,3.28,1.91,1.92
4,2,11,7,-1,1,0.8,1.6,1,3,1.2,1.0,-0.4,0.6,1,2,-1,2.67,3.42,2.68,1.91,1.91
4,20,11,11,-2,2,0.6,1.2,0,1,1.6,1.6,-1.0,-0.4,0,2,-1,1.71,3.89,5.02,1.95,1.87
4,24,17,14,0,0,0.6,0.8,0,0,1.6,1.4,-1.0,-0.6,2,2,0,1.51,4.4,6.68,1.84,1.99
4,13,15,15,0,0,0.8,0.8,0,1,1.4,1.2,-0.6,-0.4,1,1,0,2.87,3.64,2.38,1.7,2.19
5,0,7,7,-2,2,0.0,2.6,0,5,2.0,0.4,-2.0,2.2,0,2,-1,4.39,3.59,1.88,2.09,1.76
5,1,15,14,2,-2,1.5,1.2,1,2,1.5,1.4,0.0,-0.2,3,1,1,2.52,3.2,3.0,2.19,1.69
5,20,10,10,0,0,1.33,1.2,1,1,1.33,1.6,0.0,-0.4,1,1,0,2.1,3.42,3.72,2.09,1.77
5,4,32,32,-1,1,1.25,1.6,1,3,1.5,1.2,-0.25,0.4,1,2,-1,4.29,3.57,1.9,2.04,1.79
5,8,8,36,1,-1,1.4,0.8,2,0,1.4,2.6,0.0,-1.8,2,1,1,2.07,3.62,3.57,1.85,1.99
5,19,9,10,1,-1,1.8,0.4,3,0,1.2,2.4,0.6,-2.0,2,1,1,2.29,3.19,3.46,2.43,1.57
5,15,11,10,1,-1,1.4,0.6,3,2,1.0,1.4,0.4,-0.8,1,0,1,1.95,3.57,4.03,2.03,1.8
5,7,58,51,-3,3,1.2,1.4,3,2,1.4,1.0,-0.2,0.4,0,3,-1,2.07,3.55,3.58,1.97,1.85
5,16,9,9,-4,4,1.0,2.4,3,3,1.8,1.2,-0.8,1.2,0,4,-1,3.34,3.48,2.19,1.88,1.93
5,12,14,18,0,0,0.8,0.6,2,1,1.8,1.4,-1.0,-0.8,1,1,0,4.56,3.78,1.8,1.93,1.9
5,13,3,18,0,0,0.4,0.8,1,1,1.6,0.6,-1.2,0.2,0,0,0,4.4,3.58,1.88,2.14,1.73
5,2,21,21,0,0,0.4,1.2,0,2,1.8,1.2,-1.4,0.0,1,1,0,3.81,3.51,2.04,2.05,1.79
5,10,14,7,0,0,0.4,0.2,0,0,1.2,1.4,-0.8,-1.2,0,0,0,4.7,3.93,1.74,1.82,2.02
5,11,14,14,-1,1,0.4,1.4,0,3,0.6,0.6,-0.2,0.8,0,1,-1,9.05,5.12,1.36,1.75,2.05
5,9,21,14,1,-1,0.6,1.2,1,0,0.6,2.4,0.0,-1.2,2,1,1,2.54,3.24,2.94,2.17,1.7
5,6,21,14,0,0,0.6,1.6,1,1,0.6,1.4,0.0,0.2,0,0,0,2.11,3.25,3.83,2.34,1.6
5,18,7,6,1,-1,1.2,1.6,2,1,1.0,2.4,0.2,-0.8,4,3,1,2.7,3.18,2.81,2.3,1.63
5,23,14,16,2,-2,1.6,0.0,3,0,1.0,2.0,0.6,-2.0,2,0,1,1.88,3.7,4.18,1.9,1.92
5,24,15,15,0,0,1.8,1.0,3,0,1.0,1.2,0.8,-0.2,1,1,0,1.69,4.15,4.77,1.65,2.27
6,4,7,7,-1,1,0.0,1.4,0,3,1.0,1.2,-1.0,0.2,0,1,-1,5.74,3.96,1.63,1.99,1.84
6,24,14,14,0,0,0.5,1.0,0,0,1.0,1.2,-0.5,-0.2,1,1,0,1.97,3.48,4.05,2.06,1.78
6,10,14,12,0,0,0.33,0.2,0,0,0.67,1.2,-0.33,-1.0,0,0,0,7.77,5.06,1.4,1.58,2.4
6,18,15,15,1,-1,0.5,0.8,1,0,0.5,2.6,0.0,-1.8,1,0,1,2.95,3.31,2.5,2.03,1.8
6,12,21,7,-1,1,0.6,0.8,1,1,0.8,1.6,-0.2,-0.8,1,2,-1,3.56,3.58,2.09,1.85,1.99
6,5,13,7,3,-3,1.2,0.6,2,1,0.6,1.2,0.6,-0.6,3,0,1,2.58,3.18,2.96,2.22,1.67
6,9,14,13,-2,2,1.0,1.4,2,1,0.8,2.0,0.2,-0.6,0,2,-1,2.43,3.33,3.03,2.02,1.81
6,19,51,58,-1,1,1.2,0.8,2,1,1.2,2.6,0.0,-1.8,1,2,-1,2.35,3.25,3.24,2.2,1.68
6,2,8,8,-3,3,1.2,1.8,1,3,2.0,1.0,-0.8,0.8,1,4,-1,3.56,3.46,2.13,1.99,1.84
6,15,11,14,-1,1,1.2,0.8,1,2,2.0,1.6,-0.8,-0.8,1,2,-1,2.25,3.39,3.32,2.1,1.76
6,0,21,20,1,-1,0.8,2.0,1,4,2.0,0.6,-1.2,1.4,1,0,1,8.22,4.75,1.41,1.84,1.99
6,8,14,10,1,-1,1.0,0.6,2,0,1.6,2.0,-0.6,-1.4,1,0,1,2.48,3.31,2.99,2.08,1.77
6,1,7,13,-2,2,0.8,1.6,2,3,1.6,1.0,-0.8,0.6,0,2,-1,2.54,3.21,2.98,2.27,1.65
6,20,14,28,1,-1,0.8,1.2,3,1,0.8,1.0,0.0,0.2,1,0,1,2.71,3.2,2.76,2.25,1.66
6,16,23,16,0,0,0.8,2.0,3,2,0.6,1.0,0.2,1.0,1,1,0,3.41,3.36,2.21,2.06,1.74
6,7,12,14,-2,2,0.8,1.8,2,3,1.2,0.8,-0.4,1.0,1,3,-1,2.07,3.39,3.78,2.21,1.69
6,13,12,12,-3,3,0.8,1.4,1,2,2.0,0.6,-1.2,0.8,1,4,-1,4.84,3.7,1.77,2.04,1.79
6,11,17,14,-3,3,0.8,1.2,1,3,2.2,0.4,-1.4,0.8,0,3,-1,8.86,5.21,1.36,1.64,2.27
6,23,14,15,1,-1,0.8,0.0,1,0,2.2,1.6,-1.4,-1.6,1,0,1,1.49,4.61,6.58,1.68,2.22
7,10,7,7,0,0,2.0,0.4,0,0,2.0,1.0,0.0,-0.6,2,2,0,10.99,6.05,1.28,1.48,2.63
7,20,14,13,1,-1,2.5,1.6,1,1,2.0,1.6,0.5,0.0,3,2,1,2.46,3.42,2.92,1.93,1.9
7,2,10,9,1,-1,2.33,1.6,2,2,1.67,1.4,0.67,0.2,2,1,1,3.21,3.35,2.33,2.01,1.83
7,13,32,31,-3,3,2.0,1.8,2,2,2.25,0.6,-0.25,1.2,1,4,-1,3.04,3.46,2.37,1.88,1.94
7,23,14,28,0,0,2.0,0.4,2,0,2.2,1.6,-0.2,-1.2,2,2,0,1.89,3.72,4.13,1.9,1.92
7,1,5,10,3,-3,2.2,1.4,3,3,1.8,1.4,0.4,0.0,3,0,1,2.88,3.42,2.51,1.94,1.88
7,6,9,10,0,0,1.6,1.6,2,1,1.4,0.8,0.2,0.8,0,0,0,2.36,3.43,3.07,1.84,1.97
7,12,15,7,-1,1,1.4,1.2,1,2,1.6,1.0,-0.2,0.2,1,2,-1,3.91,3.88,1.89,1.63,2.28
7,15,48,49,1,-1,1.6,1.0,2,2,1.0,1.4,0.6,-0.4,2,1,1,2.02,3.57,3.77,1.74,2.11
7,4,12,11,1,-1,1.6,1.0,3,2,0.8,1.4,0.8,-0.4,2,1,1,3.36,3.54,2.18,1.82,2.01
7,16,11,4,-1,1,1.0,1.8,2,3,1.0,0.6,0.0,1.2,0,1,-1,3.25,3.75,2.13,1.73,2.13
7,24,19,21,2,-2,1.4,0.8,3,0,1.0,1.2,0.4,-0.4,2,0,1,1.93,3.56,4.22,2.06,1.78
7,19,13,13,0,0,1.4,0.8,3,1,0.8,2.6,0.6,-1.8,1,1,0,2.54,3.22,3.0,2.23,1.67
7,0,16,15,-3,3,1.0,2.0,2,4,1.2,0.6,-0.2,1.4,0,3,-1,5.74,4.17,1.59,1.81,2.02
7,18,27,35,-1,1,0.6,1.0,1,1,1.2,2.2,-0.6,-1.2,0,1,-1,2.79,3.24,2.66,2.17,1.7
7,8,14,21,1,-1,1.0,0.4,2,0,1.2,1.4,-0.2,-1.0,2,1,1,2.38,3.44,3.01,1.88,1.94
7,11,8,22,-1,1,0.8,1.6,1,4,1.6,0.4,-0.8,1.2,1,2,-1,11.95,6.23,1.25,1.54,2.48
7,9,8,13,2,-2,1.6,1.8,2,1,2.0,2.8,-0.4,-1.0,5,3,1,2.67,3.53,2.6,1.83,2.01
7,5,12,14,0,0,2.0,0.6,2,0,1.8,1.6,0.2,-1.0,2,2,0,2.45,3.4,2.97,2.02,1.82
8,19,7,7,1,-1,2.0,1.0,1,1,1.0,1.8,1.0,-0.8,2,1,1,2.34,3.34,3.18,2.03,1.81
8,4,15,15,3,-3,2.5,1.0,2,2,0.5,2.0,2.0,-1.0,3,0,1,5.93,4.43,1.55,1.68,2.21
8,6,9,3,0,0,2.0,1.6,2,1,0.67,0.8,1.33,0.8,1,1,0,2.14,3.57,3.46,1.84,1.99
8,1,33,32,0,0,1.5,1.0,2,2,0.5,1.2,1.0,-0.2,0,0,0,2.36,3.46,3.03,1.82,2.01
8,0,14,28,-1,1,1.2,1.4,2,4,0.6,0.2,0.6,1.2,0,1,-1,5.83,4.41,1.56,1.62,2.31
8,7,7,14,-1,1,1.2,2.0,1,4,1.0,0.6,0.2,1.4,2,3,-1,2.06,3.62,3.59,1.73,2.13
8,23,13,12,1,-1,1.4,1.0,1,0,1.6,2.2,-0.2,-1.2,4,3,1,1.74,3.93,4.73,1.79,2.05
8,11,53,60,-2,2,1.4,2.0,1,5,2.0,0.4,-0.6,1.6,1,3,-1,9.46,5.99,1.3,1.43,2.83
8,18,7,9,0,0,1.8,1.4,1,1,2.4,1.8,-0.6,-0.4,2,2,0,2.62,3.52,2.65,1.79,2.04
8,20,18,23,0,0,1.8,1.0,1,1,2.2,1.0,-0.4,0.0,0,0,0,2.38,3.67,2.89,1.68,2.21
8,12,21,21,-2,2,1.4,1.6,1,3,2.0,0.8,-0.6,0.8,0,2,-1,3.86,3.85,1.92,1.65,2.27
8,15,13,7,1,-1,0.8,0.8,1,2,1.4,1.0,-0.6,-0.2,1,0,1,1.99,3.57,3.89,2.01,1.82
8,2,14,28,0,0,1.0,2.0,1,2,1.2,1.4,-0.2,0.6,2,2,0,3.84,3.67,1.97,1.85,1.98
8,24,24,24,1,-1,1.0,1.0,2,0,1.0,1.6,0.0,-0.6,2,1,1,1.73,3.83,5.05,1.96,1.88
8,5,5,21,-4,4,1.2,1.4,2,1,2.0,1.6,-0.8,-0.2,1,5,-1,2.11,3.41,3.59,2.14,1.72
8,10,8,13,-5,5,1.4,1.6,2,1,2.8,0.6,-1.4,1.0,1,6,-1,4.35,4.22,1.73,1.57,2.4
8,9,8,10,0,0,1.4,1.6,1,1,3.0,2.0,-1.6,-0.4,1,1,0,2.37,3.54,2.98,1.75,2.11
8,13,18,16,0,0,1.4,2.2,1,2,3.0,1.0,-1.6,1.2,2,2,0,4.62,4.2,1.71,1.63,2.3
8,16,15,15,-3,3,1.2,2.4,0,3,3.6,0.8,-2.4,1.6,1,4,-1,2.77,3.84,2.37,1.5,2.6
9,20,7,7,0,0,2.0,1.0,0,0,2.0,1.4,0.0,-0.4,2,2,0,2.03,3.66,3.64,1.77,2.08
9,15,13,14,-1,1,1.5,1.0,0,2,2.0,1.2,-0.5,-0.2,1,2,-1,1.85,3.97,4.01,1.63,2.29
9,12,12,5,-1,1,1.0,1.6,0,4,1.67,0.6,-0.67,1.0,0,1,-1,3.41,3.81,2.07,1.63,2.3
9,24,32,33,4,-4,1.75,0.6,1,0,1.25,2.0,0.5,-1.4,4,0,1,1.76,4.05,4.41,1.67,2.22
9,5,12,42,0,0,1.4,1.4,1,1,1.0,1.4,0.4,0.0,0,0,0,2.31,3.49,3.12,1.85,1.98
9,8,5,11,2,-2,1.4,0.4,2,0,0.6,1.6,0.8,-1.2,2,0,1,2.32,3.58,3.03,1.72,2.14
9,11,9,13,-1,1,1.2,2.0,2,5,0.4,0.4,0.8,1.6,0,1,-1,9.66,6.09,1.29,1.44,2.75
9,13,58,50,-3,3,1.2,2.6,2,3,0.8,0.8,0.4,1.8,0,3,-1,3.24,3.54,2.21,1.83,2.0
