HomeTeam,AwayTeam,HomeLastMatch,AwayLastMatch,HomeGoalDiff,AwayGoalDiff,HomeAvgGoals,AwayAvgGoals,HomeWinStreak,AwayWinStreak,HomeAvgConceded,AwayAvgConceded,HomeGoalDiffAvg,AwayGoalDiffAvg,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,MarketAverageHomeWinOdds,MarketAverageDrawWinOdds,MarketAverageAwayWinOdds,MarketAverageOver2.5Goals,MarketAverageUnder2.5Goals
7,26,7,9,0,0,1.6,1.2,1,0,1.2,1.6,0.4,-0.4,2,2,0,1.56,4.34,5.68,1.7,2.15
7,12,21,21,-1,1,1.0,0.8,0,1,1.2,0.8,-0.2,0.0,0,1,-1,2.31,3.44,3.1,1.85,1.98
7,24,20,21,1,-1,1.2,1.6,1,2,1.2,1.0,0.0,0.6,2,1,1,2.22,3.35,3.39,2.1,1.76
7,5,7,20,-2,2,1.2,1.6,1,2,1.6,1.2,-0.4,0.4,0,2,-1,2.05,3.48,3.74,1.98,1.87
26,10,7,7,-2,2,0.0,1.8,0,4,2.0,0.4,-2.0,1.4,0,2,-1,8.28,5.76,1.34,1.41,2.94
26,7,14,15,0,0,0.5,1.5,0,2,1.5,0.75,-1.0,0.75,1,1,0,3.1,3.5,2.31,1.82,2.03
26,1,29,29,0,0,1.0,1.4,0,2,1.67,2.0,-0.67,-0.6,2,2,0,4.15,3.77,1.87,1.73,2.14
26,6,20,28,-2,2,0.75,1.2,0,3,1.75,0.6,-1.0,0.6,0,2,-1,2.4,3.42,3.01,1.83,2.01
26,9,14,14,0,0,0.8,1.0,0,0,1.6,2.6,-0.8,-1.6,1,1,0,2.27,3.61,3.09,1.71,2.18
26,12,22,28,0,0,1.0,1.0,0,1,1.4,1.0,-0.4,0.0,1,1,0,5.06,4.22,1.63,1.56,2.44
26,5,9,10,-1,1,0.8,1.6,0,3,1.4,0.8,-0.6,0.8,0,1,-1,3.09,3.37,2.38,1.98,1.86
26,23,5,8,-1,1,0.6,2.0,0,2,1.4,1.8,-0.8,0.2,1,2,-1,3.57,3.73,2.02,1.72,2.16
26,13,13,14,-4,4,0.6,1.4,0,1,1.8,1.2,-1.2,0.2,0,4,-1,4.61,3.95,1.74,1.63,2.3
26,4,9,8,2,-2,0.8,0.4,1,1,1.6,1.2,-0.8,-0.8,2,0,1,6.87,5.02,1.41,1.43,2.75
26,2,17,17,-2,2,0.6,2.0,1,3,1.8,1.6,-1.2,0.4,0,2,-1,3.8,3.73,1.94,1.71,2.15
26,11,3,5,-6,6,0.6,2.6,1,2,2.8,1.2,-2.2,1.4,0,6,-1,7.72,5.36,1.36,1.44,2.74
26,15,13,13,-1,1,0.6,0.8,1,1,2.8,1.6,-2.2,-0.8,1,2,-1,1.98,3.67,3.74,1.76,2.09
26,16,21,20,-3,3,0.8,2.0,1,2,2.8,1.6,-2.0,0.4,1,4,-1,3.87,3.89,1.89,1.52,2.56
9,16,7,7,0,0,1.0,1.8,0,1,1.0,1.8,0.0,0.0,1,1,0,5.01,4.37,1.63,1.52,2.54
9,1,12,14,-1,1,1.0,1.8,0,3,1.5,1.6,-0.5,0.2,1,2,-1,4.62,4.02,1.74,1.69,2.21
9,6,21,7,0,0,1.0,1.4,0,3,1.33,0.6,-0.33,0.8,1,1,0,2.52,3.44,2.82,1.86,1.98
9,23,14,14,1,-1,1.0,1.8,1,2,1.0,1.6,0.0,0.2,1,0,1,3.24,3.66,2.17,1.69,2.21
9,24,20,19,-2,2,1.0,1.8,1,2,1.4,1.2,-0.4,0.6,1,3,-1,3.09,3.32,2.41,2.06,1.79
9,4,29,20,-1,1,1.0,0.6,1,1,1.6,1.4,-0.6,-0.8,1,2,-1,6.75,4.81,1.46,1.48,2.64
9,18,10,8,2,-2,1.4,1.2,2,1,1.4,1.4,0.0,-0.2,3,1,1,2.9,3.44,2.47,1.79,2.06
9,2,5,3,0,0,1.6,2.0,2,2,1.6,1.8,0.0,0.2,2,2,0,4.48,4.02,1.75,1.59,2.39
9,19,14,13,-3,3,1.4,2.0,1,2,2.2,2.0,-0.8,0.0,0,3,-1,2.55,3.56,2.69,1.66,2.24
9,11,7,8,-2,2,1.2,2.6,1,3,2.0,0.8,-0.8,1.8,0,2,-1,7.92,5.62,1.34,1.36,3.07
9,5,17,20,-2,2,1.0,1.4,1,3,2.0,0.6,-1.0,0.8,0,2,-1,3.88,3.73,1.92,1.74,2.11
9,7,3,4,-2,2,0.4,1.6,0,3,2.2,0.6,-1.8,1.0,0,2,-1,4.17,3.81,1.84,1.71,2.14
9,0,28,21,-2,2,0.0,2.0,0,2,2.2,0.8,-2.2,1.2,0,2,-1,9.45,5.29,1.34,1.71,2.17
9,20,6,6,-4,4,0.0,1.6,0,2,2.4,1.0,-2.4,0.6,0,4,-1,3.7,3.86,1.96,1.58,2.42
10,20,7,7,2,-2,2.0,1.4,1,2,0.0,1.0,2.0,0.4,2,0,1,1.25,6.78,10.37,1.35,3.2
10,24,20,21,-1,1,1.0,1.6,1,3,0.5,0.8,0.5,0.8,0,1,-1,1.22,7.03,12.4,1.41,2.91
10,23,7,21,3,-3,1.67,1.4,2,2,0.33,1.8,1.33,-0.4,3,0,1,1.29,6.31,9.35,1.36,3.12
10,4,29,29,1,-1,1.75,0.8,3,1,0.5,1.2,1.25,-0.4,2,1,1,1.63,4.39,4.89,1.4,2.93
10,2,13,14,1,-1,1.8,1.8,4,2,0.6,1.4,1.2,0.4,2,1,1,1.39,5.4,7.12,1.39,2.99
10,1,7,6,2,-2,1.8,1.6,4,3,0.6,1.2,1.2,0.4,2,0,1,1.42,5.26,6.7,1.43,2.83
10,11,22,22,2,-2,2.2,2.4,5,3,0.4,0.8,1.8,1.6,2,0,1,2.09,3.7,3.37,1.54,2.42
10,7,13,13,0,0,2.0,1.6,4,2,0.8,0.8,1.2,0.8,2,2,0,1.32,5.75,8.89,1.47,2.66
10,9,12,12,2,-2,2.2,1.0,4,0,0.8,2.4,1.4,-1.4,3,1,1,1.08,12.4,25.35,1.19,4.41
10,12,10,10,0,0,2.2,1.2,3,1,1.0,1.0,1.2,0.2,2,2,0,1.29,6.05,9.49,1.41,2.86
10,26,20,20,3,-3,2.6,1.4,3,0,1.2,2.2,1.4,-0.8,4,1,1,1.1,11.04,20.87,1.25,3.82
10,19,22,27,1,-1,2.6,1.8,3,2,1.4,2.0,1.2,-0.2,2,1,1,1.19,7.85,12.84,1.37,3.12
10,13,10,11,2,-2,2.6,1.2,4,1,1.0,1.2,1.6,0.0,2,0,1,1.52,4.77,5.64,1.44,2.79
11,26,7,7,3,-3,4.0,1.4,1,0,1.0,2.8,3.0,-1.4,4,1,1,1.09,12.17,26.97,1.29,3.54
